problem_id,category,subtype,difficulty,layer,n_tokens,unique_experts,unique_per_token,entropy,concentration,top1_expert,top6_experts,correct,truncated,n_gen_tokens
comp-medi-10,computational,gsm8k_word_problem,medium,1,145,122,0.8413793103448276,4.5450311795189595,0.03599719829473131,33,"33,51,117,38,84,123",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,3,145,116,0.8,4.361414470885452,0.05852523125238459,115,"115,98,112,117,64,52",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,6,145,115,0.7931034482758621,4.369278979914266,0.04347335615319728,106,"106,23,45,79,46,97",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,8,145,105,0.7241379310344828,4.141521289266741,0.09499105268510367,79,"79,10,114,43,41,31",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,10,145,91,0.6275862068965518,3.990464347157639,0.0994824871328952,90,"90,49,53,66,80,54",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,13,145,80,0.5517241379310345,3.8804152803392213,0.0674035471013956,65,"65,34,35,96,13,42",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,15,145,105,0.7241379310344828,4.223243687102514,0.042615797465183056,68,"68,19,125,21,70,33",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,17,145,77,0.5310344827586206,3.852792738205146,0.08104433071550231,75,"75,21,3,19,102,74",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,20,145,95,0.6551724137931034,3.8803596191344827,0.07170068645724417,16,"16,31,26,120,47,98",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,22,145,111,0.7655172413793103,4.230722649106516,0.07889967450095872,46,"46,94,9,58,8,17",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,24,145,96,0.6620689655172414,3.9356004345893636,0.13764489055482462,67,"67,78,30,35,75,79",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,27,145,104,0.7172413793103448,4.091368036356734,0.08649752442323254,90,"90,5,64,73,118,11",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,29,145,107,0.7379310344827587,4.097167408331573,0.06399707438866871,83,"83,94,18,47,45,33",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,31,145,110,0.7586206896551724,4.247868665734354,0.07066437905250345,35,"35,58,85,23,25,21",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,34,145,101,0.696551724137931,3.80854795497693,0.17523020865968703,35,"35,27,1,84,95,86",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,36,145,105,0.7241379310344828,4.272685683352037,0.059536144876516664,104,"104,105,12,11,72,26",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,38,145,108,0.7448275862068966,4.187826145231297,0.058200545060794855,27,"27,84,79,29,54,19",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,40,145,113,0.7793103448275862,4.241205494670367,0.0573709021686166,25,"25,10,44,68,87,56",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,43,145,98,0.6758620689655173,4.078829872378901,0.07546132879665568,105,"105,7,6,43,88,36",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,45,145,111,0.7655172413793103,4.225477005236409,0.05686174411305943,4,"4,36,78,56,25,50",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,47,145,106,0.7310344827586207,4.176383898076812,0.07614943786701293,34,"34,12,10,64,61,0",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,49,145,104,0.7172413793103448,4.183671070228298,0.0545754798943431,9,"9,61,104,33,49,15",True,False,146
comp-medi-10,computational,gsm8k_word_problem,medium,51,145,116,0.8,4.399862097699608,0.03963954195339759,55,"55,12,94,19,102,78",True,False,146
comp-medi-11,computational,gsm8k_word_problem,medium,1,689,128,0.18577648766328012,4.727068681562528,0.019313178192171657,2,"2,109,13,27,117,68",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,3,689,128,0.18577648766328012,4.613491642729104,0.04674230770239273,98,"98,85,117,112,115,97",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,6,689,127,0.18432510885341075,4.520825565240369,0.046813877595508056,106,"106,42,124,104,29,38",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,8,689,125,0.18142235123367198,4.259259244204094,0.09217058766709894,120,"120,122,2,5,23,119",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,10,689,121,0.17561683599419448,4.137280760089135,0.06690709989057902,36,"36,72,80,81,99,66",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,13,689,120,0.1741654571843251,4.245181244433535,0.06095840516726667,95,"95,42,34,39,62,65",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,15,689,123,0.17851959361393324,4.428691526440239,0.04390013149544443,96,"96,17,87,63,39,33",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,17,689,115,0.16690856313497823,4.072973317602527,0.06832749449104983,36,"36,64,3,111,9,124",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,20,689,122,0.17706821480406387,4.07912968194293,0.09258597167558318,100,"100,31,26,46,17,76",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,22,689,125,0.18142235123367198,4.3421275461023106,0.11118681764681433,46,"46,94,14,29,7,58",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,24,689,120,0.1741654571843251,4.400503183912741,0.030688198977499418,78,"78,6,16,21,76,67",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,27,689,122,0.17706821480406387,4.1904828260983,0.10401446727914108,90,"90,107,69,11,16,100",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,29,689,123,0.17851959361393324,4.308373305285917,0.08973214551468252,55,"55,45,94,33,6,18",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,31,689,124,0.1799709724238026,4.358593844211216,0.07657027856242679,35,"35,121,58,83,10,23",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,34,689,122,0.17706821480406387,4.173131053191552,0.10491426958474967,35,"35,26,98,113,54,27",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,36,689,126,0.18287373004354138,4.237989275193989,0.1312145822926044,127,"127,49,70,65,51,37",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,38,689,125,0.18142235123367198,4.4086071967292755,0.046206109865089495,59,"59,106,29,14,82,54",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,40,689,120,0.1741654571843251,4.242343151725101,0.09414827713354243,53,"53,106,91,25,1,60",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,43,689,122,0.17706821480406387,4.103104841151551,0.09059395976959361,77,"77,113,52,31,7,6",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,45,689,125,0.18142235123367198,4.383349360987375,0.06400629761600325,66,"66,65,28,36,51,27",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,47,689,122,0.17706821480406387,4.384195033464712,0.05451773412832331,61,"61,34,75,12,23,5",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,49,689,123,0.17851959361393324,4.077311879023342,0.09561706796667281,8,"8,9,85,109,60,25",True,False,690
comp-medi-11,computational,gsm8k_word_problem,medium,51,689,128,0.18577648766328012,4.570243328227257,0.03044526884248456,107,"107,19,16,72,12,23",True,False,690
comp-medi-12,computational,gsm8k_word_problem,medium,1,235,126,0.5361702127659574,4.607228872874893,0.026009677478337042,33,"33,4,100,5,123,116",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,3,235,124,0.5276595744680851,4.478814988352579,0.052145113031914894,115,"115,64,117,112,85,100",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,6,235,123,0.5234042553191489,4.404812637712477,0.04575452115955447,106,"106,23,79,29,15,117",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,8,235,115,0.48936170212765956,4.239823275963658,0.07316433613656301,81,"81,110,54,77,98,5",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,10,235,101,0.4297872340425532,3.9866221900505074,0.1085836768973314,63,"63,107,109,124,6,99",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,13,235,103,0.43829787234042555,3.988806240447621,0.1023326149705909,17,"17,34,62,65,29,30",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,15,235,115,0.48936170212765956,4.190297040266199,0.06385571107640726,68,"68,69,19,67,17,125",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,17,235,94,0.4,3.928631257297108,0.09822196799239029,19,"19,36,121,52,57,56",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,20,235,108,0.4595744680851064,3.970898721690323,0.10605234839728199,26,"26,16,119,120,28,56",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,22,235,118,0.502127659574468,4.32237277680671,0.05792585118708247,101,"101,7,94,9,65,56",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,24,235,110,0.46808510638297873,4.118309591979548,0.056548821818165194,78,"78,117,79,35,6,20",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,27,235,106,0.451063829787234,4.12791962844542,0.09495403208061481,90,"90,64,11,122,13,70",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,29,235,113,0.4808510638297872,4.185479249033486,0.044941699242977376,94,"94,18,76,33,79,105",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,31,235,113,0.4808510638297872,4.177978116171704,0.08416231734457498,23,"23,35,21,13,33,58",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,34,235,101,0.4297872340425532,4.101035767291205,0.06450343438473836,98,"98,97,63,27,1,54",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,36,235,112,0.4765957446808511,4.138678401745629,0.0811091651320351,110,"110,105,104,70,36,76",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,38,235,112,0.4765957446808511,3.999371897100906,0.12091448199944191,54,"54,99,116,17,75,84",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,40,235,105,0.44680851063829785,4.196918977440852,0.060469757018076435,59,"59,44,9,12,21,57",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,43,235,111,0.4723404255319149,4.226207705515263,0.05546233189092915,7,"7,84,6,36,99,88",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,45,235,118,0.502127659574468,4.243615070584093,0.05575380145222103,25,"25,60,51,74,36,78",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,47,235,114,0.4851063829787234,4.239547005401809,0.06298996966006053,12,"12,34,107,64,75,0",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,49,235,111,0.4723404255319149,4.130584157485341,0.08393830032723175,120,"120,125,61,33,20,30",True,False,236
comp-medi-12,computational,gsm8k_word_problem,medium,51,235,123,0.5234042553191489,4.433678275950984,0.05559911407274398,123,"123,10,99,85,55,78",True,False,236
crea-loos-01,creative,haiku,loose,1,295,127,0.43050847457627117,4.6647582068777576,0.02647139440838345,2,"2,69,80,107,4,42",,False,296
crea-loos-01,creative,haiku,loose,3,295,125,0.423728813559322,4.540531087218083,0.03404694684304602,96,"96,44,6,100,78,115",,False,296
crea-loos-01,creative,haiku,loose,6,295,119,0.4033898305084746,4.300811097733346,0.046423698658184576,120,"120,25,68,18,15,79",,False,296
crea-loos-01,creative,haiku,loose,8,295,91,0.30847457627118646,3.6064074370770243,0.12830562312830116,69,"69,54,77,38,18,49",,False,296
crea-loos-01,creative,haiku,loose,10,295,92,0.31186440677966104,3.4464890981119694,0.15323749830962616,48,"48,93,63,121,21,56",,False,296
crea-loos-01,creative,haiku,loose,13,295,87,0.29491525423728815,3.577205561719296,0.1526105441360537,120,"120,104,96,64,109,46",,False,296
crea-loos-01,creative,haiku,loose,15,295,90,0.3050847457627119,3.3953060722221076,0.16964034037839795,17,"17,120,26,81,64,108",,False,296
crea-loos-01,creative,haiku,loose,17,295,90,0.3050847457627119,3.7193316853924787,0.08140243342299482,30,"30,21,111,3,104,101",,False,296
crea-loos-01,creative,haiku,loose,20,295,100,0.3389830508474576,3.573150130819946,0.14872660319158584,58,"58,16,47,105,54,62",,False,296
crea-loos-01,creative,haiku,loose,22,295,108,0.36610169491525424,4.062915745545154,0.09475615569488675,55,"55,15,94,3,58,50",,False,296
crea-loos-01,creative,haiku,loose,24,295,91,0.30847457627118646,3.7001793656894932,0.1285427488508427,87,"87,17,30,121,75,16",,False,296
crea-loos-01,creative,haiku,loose,27,295,106,0.3593220338983051,4.004828312675971,0.07090586844171613,0,"0,17,37,117,101,32",,False,296
crea-loos-01,creative,haiku,loose,29,295,112,0.37966101694915255,3.7791243892024298,0.21282370606952605,44,"44,7,125,83,36,107",,False,296
crea-loos-01,creative,haiku,loose,31,295,103,0.34915254237288135,3.929199711317673,0.1378886786609686,4,"4,1,35,74,61,101",,False,296
crea-loos-01,creative,haiku,loose,34,295,101,0.3423728813559322,3.7351820241395486,0.16441703737494182,23,"23,4,82,21,18,93",,False,296
crea-loos-01,creative,haiku,loose,36,295,101,0.3423728813559322,3.6007754888502745,0.1765656743548296,49,"49,34,65,71,121,50",,False,296
crea-loos-01,creative,haiku,loose,38,295,101,0.3423728813559322,3.591638064724295,0.12257908394737965,124,"124,92,26,8,119,76",,False,296
crea-loos-01,creative,haiku,loose,40,295,98,0.33220338983050846,3.6286615698535503,0.16310326078410764,15,"15,126,20,91,56,41",,False,296
crea-loos-01,creative,haiku,loose,43,295,112,0.37966101694915255,3.98377404621575,0.12549599373284723,51,"51,112,104,37,98,43",,False,296
crea-loos-01,creative,haiku,loose,45,295,121,0.4101694915254237,4.011230418978622,0.14237708669374027,29,"29,36,113,65,108,74",,False,296
crea-loos-01,creative,haiku,loose,47,295,115,0.3898305084745763,4.166535095832863,0.14052935947515094,116,"116,4,99,34,106,61",,False,296
crea-loos-01,creative,haiku,loose,49,295,114,0.3864406779661017,4.066021361425586,0.06882927597529989,127,"127,115,77,52,102,98",,False,296
crea-loos-01,creative,haiku,loose,51,295,122,0.4135593220338983,4.431799814628758,0.03718594911129865,15,"15,87,79,112,99,89",,False,296
crea-loos-02,creative,haiku,loose,1,318,128,0.4025157232704403,4.708080727149447,0.022338986434093648,50,"50,85,9,26,40,80",,False,319
crea-loos-02,creative,haiku,loose,3,318,124,0.389937106918239,4.561820509988921,0.028050289743361392,96,"96,55,115,64,85,117",,False,319
crea-loos-02,creative,haiku,loose,6,318,121,0.3805031446540881,4.339013987197222,0.0481904660124288,120,"120,68,25,79,23,52",,False,319
crea-loos-02,creative,haiku,loose,8,318,99,0.3113207547169811,3.7002725278727153,0.13427303576089794,69,"69,54,77,38,18,49",,False,319
crea-loos-02,creative,haiku,loose,10,318,87,0.27358490566037735,3.415578874373167,0.16439498723715792,48,"48,93,63,121,21,56",,False,319
crea-loos-02,creative,haiku,loose,13,318,88,0.27672955974842767,3.5833986217652463,0.14962644290143243,120,"120,104,96,63,46,109",,False,319
crea-loos-02,creative,haiku,loose,15,318,96,0.3018867924528302,3.473389978938356,0.18098955974151323,17,"17,120,26,64,81,108",,False,319
crea-loos-02,creative,haiku,loose,17,318,93,0.29245283018867924,3.730926904710671,0.09870395844903716,21,"21,30,111,3,104,105",,False,319
crea-loos-02,creative,haiku,loose,20,318,100,0.31446540880503143,3.6168252509929326,0.14691755959802427,58,"58,47,16,105,62,54",,False,319
crea-loos-02,creative,haiku,loose,22,318,117,0.36792452830188677,4.137740706084187,0.08109258674784606,55,"55,94,3,15,58,7",,False,319
crea-loos-02,creative,haiku,loose,24,318,99,0.3113207547169811,3.7802572588996743,0.10450953364895406,87,"87,17,121,30,42,50",,False,319
crea-loos-02,creative,haiku,loose,27,318,104,0.3270440251572327,4.031588486252298,0.06491522342371336,0,"0,17,37,32,85,73",,False,319
crea-loos-02,creative,haiku,loose,29,318,115,0.36163522012578614,3.8522312098982225,0.20042009397028723,44,"44,83,7,36,110,38",,False,319
crea-loos-02,creative,haiku,loose,31,318,106,0.3333333333333333,3.979945863588378,0.1434273745474378,4,"4,35,1,74,58,112",,False,319
crea-loos-02,creative,haiku,loose,34,318,105,0.330188679245283,3.784081456517859,0.14747308117854613,23,"23,4,21,82,93,55",,False,319
crea-loos-02,creative,haiku,loose,36,318,102,0.32075471698113206,3.713498452958252,0.17339691639452903,49,"49,34,65,71,101,50",,False,319
crea-loos-02,creative,haiku,loose,38,318,106,0.3333333333333333,3.7455010038585312,0.12001983215145523,124,"124,92,26,76,8,119",,False,319
crea-loos-02,creative,haiku,loose,40,318,101,0.31761006289308175,3.7346877847335844,0.16626370828781944,15,"15,20,56,126,91,41",,False,319
crea-loos-02,creative,haiku,loose,43,318,111,0.3490566037735849,3.9464882800610543,0.11664264160608195,51,"51,112,104,98,37,25",,False,319
crea-loos-02,creative,haiku,loose,45,318,118,0.3710691823899371,4.115027567655593,0.14370666740164828,29,"29,36,62,16,113,125",,False,319
crea-loos-02,creative,haiku,loose,47,318,118,0.3710691823899371,4.238706762211263,0.1338142977578273,116,"116,4,5,34,12,36",,False,319
crea-loos-02,creative,haiku,loose,49,318,113,0.3553459119496855,4.097688372632996,0.07132072067576309,127,"127,77,115,52,102,50",,False,319
crea-loos-02,creative,haiku,loose,51,318,125,0.39308176100628933,4.497921311651331,0.03868603107651511,15,"15,99,79,19,113,12",,False,319
crea-loos-03,creative,story,loose,1,142,127,0.8943661971830986,4.6889043460678375,0.021692299175337774,75,"75,80,41,122,7,18",,False,143
crea-loos-03,creative,story,loose,3,142,125,0.8802816901408451,4.621448313901599,0.025321896528898907,96,"96,100,72,103,119,78",,False,143
crea-loos-03,creative,story,loose,6,142,112,0.7887323943661971,4.423227226720915,0.03710826619828877,99,"99,27,120,97,34,43",,False,143
crea-loos-03,creative,story,loose,8,142,98,0.6901408450704225,3.9793815438556,0.08727804648584635,78,"78,38,116,92,77,53",,False,143
crea-loos-03,creative,story,loose,10,142,87,0.6126760563380281,3.840532439137801,0.07199530695628194,49,"49,65,84,69,93,67",,False,143
crea-loos-03,creative,story,loose,13,142,85,0.5985915492957746,3.695094408234211,0.09102118935766214,40,"40,46,3,104,67,36",,False,143
crea-loos-03,creative,story,loose,15,142,89,0.6267605633802817,3.860288690503658,0.08417539446148091,86,"86,95,33,120,17,41",,False,143
crea-loos-03,creative,story,loose,17,142,88,0.6197183098591549,3.873882380682133,0.08581727603424687,125,"125,63,56,101,104,32",,False,143
crea-loos-03,creative,story,loose,20,142,86,0.6056338028169014,3.7077769096251547,0.13191855463148838,78,"78,110,16,126,70,94",,False,143
crea-loos-03,creative,story,loose,22,142,111,0.7816901408450704,4.269391987626313,0.05568727346000947,2,"2,108,15,99,102,58",,False,143
crea-loos-03,creative,story,loose,24,142,85,0.5985915492957746,3.540207670689566,0.12356890489740129,105,"105,71,30,60,121,73",,False,143
crea-loos-03,creative,story,loose,27,142,92,0.647887323943662,3.8510498346965885,0.13508206913104445,89,"89,43,20,64,119,17",,False,143
crea-loos-03,creative,story,loose,29,142,106,0.7464788732394366,4.226459689365583,0.0736040377858131,122,"122,123,107,52,96,44",,False,143
crea-loos-03,creative,story,loose,31,142,102,0.7183098591549296,4.1003877221086835,0.08197738232454246,91,"91,74,4,27,78,43",,False,143
crea-loos-03,creative,story,loose,34,142,107,0.7535211267605634,4.257640989350712,0.05275855631951387,92,"92,18,50,33,108,43",,False,143
crea-loos-03,creative,story,loose,36,142,93,0.6549295774647887,3.907318483747187,0.09577474281147853,50,"50,49,14,32,126,90",,False,143
crea-loos-03,creative,story,loose,38,142,92,0.647887323943662,3.9451789652172056,0.12162888459058672,67,"67,116,101,68,81,78",,False,143
crea-loos-03,creative,story,loose,40,142,86,0.6056338028169014,3.9884441914166278,0.058411198081523556,20,"20,18,97,74,56,6",,False,143
crea-loos-03,creative,story,loose,43,142,104,0.7323943661971831,4.124069631889439,0.0767425754898839,104,"104,79,92,53,25,127",,False,143
crea-loos-03,creative,story,loose,45,142,108,0.7605633802816901,4.274510257530908,0.050120661233186,78,"78,39,116,81,29,125",,False,143
crea-loos-03,creative,story,loose,47,142,108,0.7605633802816901,4.276738003866661,0.0721173163639327,106,"106,103,75,14,98,5",,False,143
crea-loos-03,creative,story,loose,49,142,109,0.7676056338028169,4.245831302844014,0.06056428667095691,10,"10,12,92,101,114,52",,False,143
crea-loos-03,creative,story,loose,51,142,111,0.7816901408450704,4.385691714960371,0.0441738840990454,15,"15,92,96,49,3,116",,False,143
crea-loos-04,creative,story,loose,1,154,126,0.8181818181818182,4.717306247028984,0.019838094163095465,80,"80,27,67,44,61,25",,False,155
crea-loos-04,creative,story,loose,3,154,123,0.7987012987012987,4.6007264132822,0.027819128107814183,78,"78,96,109,100,2,36",,False,155
crea-loos-04,creative,story,loose,6,154,122,0.7922077922077922,4.480228569862187,0.029350728988414627,99,"99,120,105,37,83,43",,False,155
crea-loos-04,creative,story,loose,8,154,98,0.6363636363636364,4.07739868999305,0.058668577516233764,53,"53,6,77,115,116,38",,False,155
crea-loos-04,creative,story,loose,10,154,95,0.6168831168831169,3.965029205030443,0.07711697383840382,93,"93,65,108,113,10,21",,False,155
crea-loos-04,creative,story,loose,13,154,89,0.577922077922078,3.8528615228718537,0.08272778868135108,104,"104,3,36,40,46,52",,False,155
crea-loos-04,creative,story,loose,15,154,89,0.577922077922078,3.918330455187598,0.06356945733838607,16,"16,120,102,26,43,93",,False,155
crea-loos-04,creative,story,loose,17,154,89,0.577922077922078,3.8804855008259653,0.08889162271061807,63,"63,125,104,21,101,32",,False,155
crea-loos-04,creative,story,loose,20,154,93,0.6038961038961039,3.8853904983021774,0.10255759868228102,78,"78,110,120,92,69,1",,False,155
crea-loos-04,creative,story,loose,22,154,105,0.6818181818181818,4.294140982861587,0.06614999549764927,2,"2,114,58,35,68,3",,False,155
crea-loos-04,creative,story,loose,24,154,81,0.525974025974026,3.640059937241695,0.1044816675771816,71,"71,30,105,121,60,111",,False,155
crea-loos-04,creative,story,loose,27,154,87,0.564935064935065,3.8888268963193178,0.09321122466321191,89,"89,43,124,6,20,64",,False,155
crea-loos-04,creative,story,loose,29,154,106,0.6883116883116883,4.31355990624904,0.05023765595230584,107,"107,44,13,18,60,127",,False,155
crea-loos-04,creative,story,loose,31,154,98,0.6363636363636364,4.213361411078938,0.0654353531888233,74,"74,27,57,4,43,54",,False,155
crea-loos-04,creative,story,loose,34,154,106,0.6883116883116883,4.244853082235502,0.04924604302735006,18,"18,1,109,40,122,126",,False,155
crea-loos-04,creative,story,loose,36,154,99,0.6428571428571429,3.933802714666527,0.1421846449156968,49,"49,50,21,14,109,62",,False,155
crea-loos-04,creative,story,loose,38,154,100,0.6493506493506493,4.168668404585555,0.04126557747965067,43,"43,126,113,101,25,8",,False,155
crea-loos-04,creative,story,loose,40,154,97,0.6298701298701299,4.010657178118354,0.06301762062159656,74,"74,20,29,15,18,6",,False,155
crea-loos-04,creative,story,loose,43,154,98,0.6363636363636364,4.0911070332589725,0.06204138057861787,92,"92,15,79,113,57,24",,False,155
crea-loos-04,creative,story,loose,45,154,117,0.7597402597402597,4.3253630486571755,0.06885876397672092,29,"29,111,116,122,42,39",,False,155
crea-loos-04,creative,story,loose,47,154,113,0.7337662337662337,4.400528276144793,0.03648731514262578,106,"106,103,0,14,109,93",,False,155
crea-loos-04,creative,story,loose,49,154,111,0.7207792207792207,4.32927144090062,0.050209845113518885,127,"127,105,89,101,112,41",,False,155
crea-loos-04,creative,story,loose,51,154,117,0.7597402597402597,4.4453889971287195,0.05052611053136589,13,"13,92,15,3,116,96",,False,155
crea-loos-05,creative,poetry,loose,1,385,127,0.32987012987012987,4.741628896238448,0.019915388641653764,80,"80,72,51,122,101,59",,False,386
crea-loos-05,creative,poetry,loose,3,385,128,0.33246753246753247,4.686656202550707,0.028644118204721875,78,"78,100,96,24,5,33",,False,386
crea-loos-05,creative,poetry,loose,6,385,126,0.32727272727272727,4.520724444313121,0.04545424568443454,120,"120,81,97,96,83,67",,False,386
crea-loos-05,creative,poetry,loose,8,385,110,0.2857142857142857,4.217152052583384,0.06741930140824778,78,"78,53,77,69,115,71",,False,386
crea-loos-05,creative,poetry,loose,10,385,107,0.2779220779220779,3.911909056882311,0.15903481458756166,93,"93,21,41,30,60,48",,False,386
crea-loos-05,creative,poetry,loose,13,385,107,0.2779220779220779,3.9005875611867857,0.10307484214871789,96,"96,104,46,120,85,109",,False,386
crea-loos-05,creative,poetry,loose,15,385,102,0.2649350649350649,3.9071383999403397,0.09914594129657478,17,"17,2,120,99,26,57",,False,386
crea-loos-05,creative,poetry,loose,17,385,98,0.2545454545454545,3.7655712616098995,0.10946745261948904,21,"21,104,56,30,60,32",,False,386
crea-loos-05,creative,poetry,loose,20,385,99,0.2571428571428571,3.84238752022281,0.0890180144634679,47,"47,62,126,92,58,19",,False,386
crea-loos-05,creative,poetry,loose,22,385,119,0.3090909090909091,4.409866180985928,0.049769723650625236,2,"2,63,66,83,70,3",,False,386
crea-loos-05,creative,poetry,loose,24,385,95,0.24675324675324675,3.7936673249638218,0.1303670048643676,30,"30,121,60,73,26,104",,False,386
crea-loos-05,creative,poetry,loose,27,385,103,0.2675324675324675,4.031466895447932,0.09343526100258383,17,"17,94,59,7,43,88",,False,386
crea-loos-05,creative,poetry,loose,29,385,111,0.2883116883116883,4.239180747801266,0.04762270139975977,107,"107,122,15,44,81,41",,False,386
crea-loos-05,creative,poetry,loose,31,385,112,0.2909090909090909,4.163148390959532,0.07953154548467238,4,"4,74,27,91,51,45",,False,386
crea-loos-05,creative,poetry,loose,34,385,113,0.2935064935064935,4.180788663863164,0.09557309560280473,29,"29,18,107,82,47,3",,False,386
crea-loos-05,creative,poetry,loose,36,385,110,0.2857142857142857,3.8445768122961925,0.20496449412289622,49,"49,100,50,13,85,89",,False,386
crea-loos-05,creative,poetry,loose,38,385,105,0.2727272727272727,4.02690939993484,0.06827594673679682,124,"124,82,67,43,116,80",,False,386
crea-loos-05,creative,poetry,loose,40,385,110,0.2857142857142857,4.091465675757577,0.06186524877923068,20,"20,109,60,6,74,126",,False,386
crea-loos-05,creative,poetry,loose,43,385,117,0.3038961038961039,4.229945922226859,0.08526977232494685,117,"117,79,28,123,25,104",,False,386
crea-loos-05,creative,poetry,loose,45,385,118,0.3064935064935065,4.123497757886402,0.08862590617850132,29,"29,9,70,117,79,42",,False,386
crea-loos-05,creative,poetry,loose,47,385,123,0.3194805194805195,4.429939059933418,0.03350416814102052,88,"88,116,87,127,35,106",,False,386
crea-loos-05,creative,poetry,loose,49,385,115,0.2987012987012987,4.223369822616884,0.08429675981150904,10,"10,92,105,0,7,127",,False,386
crea-loos-05,creative,poetry,loose,51,385,123,0.3194805194805195,4.522902427589394,0.030519968471002138,94,"94,76,116,15,95,112",,False,386
crea-loos-06,creative,poetry,loose,1,88,119,1.3522727272727273,4.568988342512563,0.034424651339571816,40,"40,26,8,7,46,75",,False,89
crea-loos-06,creative,poetry,loose,3,88,119,1.3522727272727273,4.450650588181941,0.06180236935715748,100,"100,96,22,109,78,2",,False,89
crea-loos-06,creative,poetry,loose,6,88,103,1.1704545454545454,4.270592785796471,0.06536583796032486,120,"120,19,25,27,96,83",,False,89
crea-loos-06,creative,poetry,loose,8,88,83,0.9431818181818182,3.995397667313588,0.07792645926228435,69,"69,116,38,43,53,115",,False,89
crea-loos-06,creative,poetry,loose,10,88,78,0.8863636363636364,3.7790840903288268,0.08982821377840909,10,"10,93,41,21,33,108",,False,89
crea-loos-06,creative,poetry,loose,13,88,82,0.9318181818181818,3.6985821727891497,0.12343666423265322,46,"46,104,96,97,26,120",,False,89
crea-loos-06,creative,poetry,loose,15,88,74,0.8409090909090909,3.54164730139799,0.130414590311929,26,"26,65,99,17,125,53",,False,89
crea-loos-06,creative,poetry,loose,17,88,77,0.875,3.5933617082829588,0.2020230604476701,104,"104,56,112,21,30,98",,False,89
